freq,unit,landuse,geo,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
A,KM2,TOTAL,TR904,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0,3922.0
A,KM2,TOTAL,TR905,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.1,7367.0,7367.0
A,KM2,TOTAL,TR906,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0
A,KM2,TOTAL,TRA,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70990.7,70991.0,70991.0
A,KM2,TOTAL,TRA1,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40797.5,40798.0,40798.0
A,KM2,TOTAL,TRA11,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25330.9,25331.0,25331.0
A,KM2,TOTAL,TRA12,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11727.6,11728.0,11728.0
A,KM2,TOTAL,TRA13,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.1,3739.0,3739.0
A,KM2,TOTAL,TRA2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.2,30193.0,30193.0
A,KM2,TOTAL,TRA21,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11498.7,11499.0,11499.0
A,KM2,TOTAL,TRA22,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.1,10139.0,10139.0
A,KM2,TOTAL,TRA23,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3587.8,3588.0,3588.0
A,KM2,TOTAL,TRA24,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4967.6,4968.0,4968.0
A,KM2,TOTAL,TRB,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,82646.9,79078.0,79078.0,79078.0,79078.0,79078.0,79078.0
A,KM2,TOTAL,TRB1,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.3,37323.0,37323.0
A,KM2,TOTAL,TRB11,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12102.7,12103.0,12103.0
A,KM2,TOTAL,TRB12,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.5,9281.0,9281.0
A,KM2,TOTAL,TRB13,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8253.5,8254.0,8254.0
A,KM2,TOTAL,TRB14,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7685.7,7686.0,7686.0
A,KM2,TOTAL,TRB2,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,45323.6,41754.7,41754.7,41754.7,41754.7,41755.0,41755.0
A,KM2,TOTAL,TRB21,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,22983.1,19414.1,19414.1,19414.1,19414.1,19414.0,19414.0
A,KM2,TOTAL,TRB22,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.2,8067.0,8067.0
A,KM2,TOTAL,TRB23,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7094.5,7095.0,7095.0
A,KM2,TOTAL,TRB24,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7178.9,7179.0,7179.0
A,KM2,TOTAL,TRC,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.1,76509.0,76509.0
A,KM2,TOTAL,TRC1,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15878.8,15879.0,15879.0
A,KM2,TOTAL,TRC11,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6844.8,6845.0,6845.0
A,KM2,TOTAL,TRC12,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.2,7606.0,7606.0
A,KM2,TOTAL,TRC13,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1427.8,1428.0,1428.0
A,KM2,TOTAL,TRC2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.2,34540.0,34540.0
A,KM2,TOTAL,TRC21,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.2,19336.0,19336.0
A,KM2,TOTAL,TRC22,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0,15204.0
A,KM2,TOTAL,TRC3,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.1,26090.0,26090.0
A,KM2,TOTAL,TRC31,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0,8806.0
A,KM2,TOTAL,TRC32,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.2,4659.0,4659.0
A,KM2,TOTAL,TRC33,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7151.6,7152.0,7152.0
A,KM2,TOTAL,TRC34,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.3,5473.0,5473.0
A,KM2,TOTAL,UK,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248527.8,248536.0
A,KM2,TOTAL,UKC,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.3,8676.0
A,KM2,TOTAL,UKC1,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3046.8,3047.0
A,KM2,TOTAL,UKC11,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.0
A,KM2,TOTAL,UKC12,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.0
A,KM2,TOTAL,UKC13,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.0
A,KM2,TOTAL,UKC14,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2232.7,2233.0
A,KM2,TOTAL,UKC2,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.5,5629.0
A,KM2,TOTAL,UKC21,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.4,5078.0
A,KM2,TOTAL,UKC22,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,411.5,412.0
A,KM2,TOTAL,UKC23,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,140.0
A,KM2,TOTAL,UKD,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.5,14919.0
A,KM2,TOTAL,UKD1,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.5,7182.0
A,KM2,TOTAL,UKD11,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.5,2228.0
A,KM2,TOTAL,UKD12,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0,4954.0
A,KM2,TOTAL,UKD3,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0
A,KM2,TOTAL,UKD33,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
A,KM2,TOTAL,UKD34,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0
A,KM2,TOTAL,UKD35,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0
A,KM2,TOTAL,UKD36,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0
A,KM2,TOTAL,UKD37,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
A,KM2,TOTAL,UKD4,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.2,3263.0
A,KM2,TOTAL,UKD41,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0
A,KM2,TOTAL,UKD42,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.0
A,KM2,TOTAL,UKD44,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0,983.0
A,KM2,TOTAL,UKD45,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0
A,KM2,TOTAL,UKD46,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0
A,KM2,TOTAL,UKD47,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0
A,KM2,TOTAL,UKD6,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2289.9,2290.0
A,KM2,TOTAL,UKD61,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.4,182.0
A,KM2,TOTAL,UKD62,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.4,1166.0
A,KM2,TOTAL,UKD63,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.2,941.0
A,KM2,TOTAL,UKD7,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,907.9,908.0
A,KM2,TOTAL,UKD71,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.0
A,KM2,TOTAL,UKD72,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,133.5,134.0
A,KM2,TOTAL,UKD73,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,204.8,205.0
A,KM2,TOTAL,UKD74,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.4,256.0
A,KM2,TOTAL,UKE,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15564.1,15562.0
A,KM2,TOTAL,UKE1,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3657.5,3656.0
A,KM2,TOTAL,UKE11,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.0
A,KM2,TOTAL,UKE12,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2496.7,2495.0
A,KM2,TOTAL,UKE13,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.3,1079.0
A,KM2,TOTAL,UKE2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.2,8325.0
A,KM2,TOTAL,UKE21,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
A,KM2,TOTAL,UKE22,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.2,8053.0
A,KM2,TOTAL,UKE3,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.1,1552.0
A,KM2,TOTAL,UKE31,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.2,1184.0
A,KM2,TOTAL,UKE32,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,367.9,368.0
A,KM2,TOTAL,UKE4,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.2,2029.0
A,KM2,TOTAL,UKE41,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.0
A,KM2,TOTAL,UKE42,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,551.7,552.0
A,KM2,TOTAL,UKE44,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,772.5,773.0
A,KM2,TOTAL,UKE45,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,338.6,339.0
A,KM2,TOTAL,UKF,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15810.8,15811.0
A,KM2,TOTAL,UKF1,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.3,4790.0
A,KM2,TOTAL,UKF11,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0
A,KM2,TOTAL,UKF12,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0
A,KM2,TOTAL,UKF13,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2048.8,2049.0
A,KM2,TOTAL,UKF14,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,75.0
A,KM2,TOTAL,UKF15,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1477.6,1478.0
A,KM2,TOTAL,UKF16,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.3,609.0
A,KM2,TOTAL,UKF2,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4917.9,4918.0
A,KM2,TOTAL,UKF21,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.3,73.0
