freq,unit,geo,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,P_HTHAB,FRC1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,278.07,261.58b,265.36,266.40,266.22,265.98,270.27,272.56,272.77,278.34,281.48,283.35,:
A,P_HTHAB,FRC2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,301.00,278.83b,281.28,279.73,282.72,282.78,283.60,284.53,285.38,290.15,289.36,289.35,:
A,P_HTHAB,FRD1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,271.60,270.72b,271.79,275.65,279.43,284.49,284.05,284.53,282.85,287.58,290.87,293.43,:
A,P_HTHAB,FRD2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,261.88,250.15b,251.62,253.11,254.69,257.22,258.75,256.41,255.70,259.04,261.10,261.40,:
A,P_HTHAB,FRE1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,293.94,279.24b,282.83,284.83,290.66,292.51,295.40,297.96,297.90,302.05,303.21,302.69,:
A,P_HTHAB,FRE2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,255.45,237.52b,239.36,239.13,242.35,243.08,244.94,244.14,244.44,243.63,241.57,240.63,:
A,P_HTHAB,FRF1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,333.47,321.37b,322.15,324.45,329.25,333.00,334.26,336.00,338.44,341.91,345.48,346.44,:
A,P_HTHAB,FRF2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,283.82,261.28b,261.96,266.74,266.81,266.14,265.43,266.86,267.86,274.29,274.51,276.85,:
A,P_HTHAB,FRF3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,291.83,279.67b,282.00,282.36,285.87,285.77,286.49,285.47,284.17,286.51,287.40,285.68,:
A,P_HTHAB,FRG0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,267.92,253.42b,256.09,258.61,261.80,261.80,264.06,266.64,267.93,275.14,277.32,277.85,:
A,P_HTHAB,FRH0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,301.26,285.34b,286.99,289.23,291.09,292.53,295.95,298.87,300.07,307.21,310.19,315.71,:
A,P_HTHAB,FRI1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,329.66,324.21b,323.50,325.30,325.53,327.03,328.06,334.41,337.61,343.54,347.87,352.93,:
A,P_HTHAB,FRI2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,323.72,310.87b,314.74,316.48,316.09,315.59,317.30,318.05,315.86,321.21,315.88,312.80,:
A,P_HTHAB,FRI3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,284.29,270.88b,272.71,272.22,271.73,272.86,274.09,274.55,276.64,280.70,278.39,279.51,:
A,P_HTHAB,FRJ1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,351.38,335.59b,336.76,338.79,338.87,339.81,340.24,341.76,342.31,348.23,348.48,346.85,:
A,P_HTHAB,FRJ2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,344.35,320.38b,319.82,321.03,322.57,322.64,323.25,324.51,323.35,323.65,321.15,317.71,:
A,P_HTHAB,FRK1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,302.29,280.10b,280.04,284.83,285.00,287.41,288.83,292.53,291.57,293.70,295.46,299.17,:
A,P_HTHAB,FRK2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,330.99,307.02b,308.76,310.52,311.09,314.84,316.21,320.53,321.57,325.78,326.45,327.11,:
A,P_HTHAB,FRL0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,408.35,379.88b,380.74,381.14,377.64,378.69,379.63,383.07,382.03,383.80,382.93,383.52,:
A,P_HTHAB,FRM0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,299.54,275.87b,275.27,272.49,275.67,277.62,283.74,285.68,287.30,285.41,290.84,296.22,:
A,P_HTHAB,FRY1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,213.15,218.56,218.88,231.14,241.51,248.32,253.68,262.46,264.37,271.83,:
A,P_HTHAB,FRY2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,267.15,239.54b,243.95,249.78,251.83,257.47,269.93,276.24,276.05,291.07,293.36,311.76,:
A,P_HTHAB,FRY3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,175.12,182.73b,188.93,194.58,202.65,204.45,200.72,207.04,203.86,207.65,214.31,223.33,:
A,P_HTHAB,FRY4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,257.67,265.26b,270.69,282.98,291.23,297.48,304.35,309.43,316.61,323.92,325.47,335.22,:
A,P_HTHAB,FRY5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,76.88,71.07,75.24,79.41,75.33,74.51,77.72,81.44,85.81,:
A,P_HTHAB,FX,318.43,320.94,323.06,324.94,326.84,328.36,328.14,329.39,331.63,333.83,335.07,336.63,336.53,335.77,333.92,333.58,329.24,329.69,331.82,332.65,334.62,:,:,:,:,:,:,:,:,:
A,P_HTHAB,HR,210.70,206.51,210.45,221.85,227.81,227.24,231.26,237.44,245.37,245.94,251.30,257.48,257.44,260.84,273.58,273.75,274.32b,286.38,291.62,299.18,303.35,314.02,319.15,323.65,336.21,344.06,351.89,352.24,371.10,:
A,P_HTHAB,HR02,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,316.63,328.17,:
A,P_HTHAB,HR03,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,261.04b,272.64,278.54,281.37,285.74,300.41,303.09,303.49,313.63,322.12,327.82,327.09,346.22,:
A,P_HTHAB,HR05,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,588.66,617.03,:
A,P_HTHAB,HR06,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,208.85,225.44,:
A,P_HTHAB,HU,329.16e,334.73e,335.31e,328.99e,334.60e,352.05e,355.42e,300.61be,324.79e,367.13be,377.52e,333.69be,278.13be,303.58e,280.33be,309.06be,302.08e,286.86e,296.22e,308.87e,320.91e,332.35e,309.72,321.12,332.48,338.37,349.37,313.94,329.83,:
A,P_HTHAB,HU11,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,489.54e,499.90e,519.84e,544.38e,527.70e,508.95,484.67,541.74,553.11,570.91,513.69,548.05,:
A,P_HTHAB,HU12,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,228.59e,235.32e,246.80e,258.95e,251.77e,236.85,240.14,246.21,254.10,258.85,234.76,246.24,:
A,P_HTHAB,HU21,:,:,:,:,:,:,247.00e,202.34be,204.25e,241.06be,256.44e,202.53be,152.41be,201.57e,188.49be,205.80be,201.02e,180.05e,204.44e,216.03e,215.22e,245.05e,219.95,231.86,229.68,239.47,244.93,222.42,233.38,:
A,P_HTHAB,HU22,:,:,:,:,:,:,304.50e,259.30be,267.69e,288.05be,300.77e,238.98be,216.45be,246.16e,237.12be,255.39be,248.67e,215.06e,251.02e,265.02e,264.39e,295.16e,258.56,277.05,272.97,274.56,283.58,251.78,264.09,:
A,P_HTHAB,HU23,:,:,:,:,:,:,348.11e,300.70be,318.61e,361.09be,381.34e,337.26be,295.15be,319.96e,294.33be,332.55be,319.84e,302.45e,301.31e,316.64e,337.77e,351.69e,309.50,328.23,336.99,343.97,359.37,331.68,346.20,:
A,P_HTHAB,HU31,:,:,:,:,:,:,237.39e,215.00be,228.06e,239.18be,249.28e,221.55be,191.19be,205.82e,182.23be,209.03be,204.74e,185.95e,209.89e,214.29e,228.62e,240.25e,211.94,230.67,226.96,230.04,240.10,207.37,216.23,:
A,P_HTHAB,HU32,:,:,:,:,:,:,269.61e,265.93be,281.29e,297.89be,316.72e,273.50be,235.97be,246.72e,210.05be,239.69be,241.94e,239.11e,260.68e,271.87e,273.52e,305.61e,286.27,308.04,310.43,316.38,326.17,302.18,319.36,:
A,P_HTHAB,HU33,:,:,:,:,:,:,307.12e,279.82be,287.70e,324.42be,337.11e,306.35be,272.89be,290.83e,258.30be,285.26be,280.44e,265.89e,283.10e,293.16e,314.31e,327.31e,307.90,326.38,338.09,345.51,358.32,315.09,327.95,:
A,P_HTHAB,IE,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,266.70e,270.68e,267.46e,301.20b,311.91,319.18,325.75,327.94,331.68,345.63,402.45b,:
A,P_HTHAB,IE04,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:e,:e,:e,:b,:,:,:,:,:,:,:b,:
A,P_HTHAB,IE05,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:e,:e,:e,:b,:,:,:,:,:,:,:b,:
A,P_HTHAB,IE06,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:e,:e,:e,:b,:,:,:,:,:,:,:b,:
A,P_HTHAB,IS,295.38,299.60,302.47,311.99,326.05,331.70,338.16,344.23,347.41,357.88,361.63,361.55,361.27b,360.46,361.40,364.19,364.84,359.07,350.46,356.08,360.76,364.40,377.55,385.17b,387.30,389.26,389.39,:,:,:
A,P_HTHAB,IS00,:,:,:,:,:,:,336.14,344.23,347.41,357.88,361.63,361.55,361.27b,360.46,361.40,364.19,364.84,359.07,350.46,356.08,360.76,364.40,377.55,385.17b,387.30,389.26,389.39,:,:,:
A,P_HTHAB,IT,:,:,:,:,:,:,:,344.34e,350.67e,356.61e,363.08e,369.77e,372.16e,372.38e,379.51e,378.67e,379.04e,381.91e,389.83e,387.33,390.01,388.04,383.83,395.27,398.95,399.50,405.07,400.15,410.47,424.89p
A,P_HTHAB,ITC1,:,:,:,:,:,:,:,307.32e,313.64e,319.42e,325.03e,331.11e,333.91e,334.59e,340.64e,339.35e,340.06e,343.37e,351.28e,352.62,352.72,351.91,348.91,359.25,363.05,366.88,370.31,366.82,373.26,384.01p
A,P_HTHAB,ITC2,:,:,:,:,:,:,:,325.81e,331.30e,335.87e,340.36e,345.23e,345.76e,344.60e,350.75e,349.89e,350.26e,353.44e,361.49e,361.54,365.78,363.58,359.12,373.53,369.84,355.15,366.99,366.89,368.56,368.84p
A,P_HTHAB,ITC3,:,:,:,:,:,:,:,366.77e,375.86e,384.41e,393.22e,401.86e,405.79e,407.60e,417.61e,418.82e,420.73e,425.64e,436.49e,439.59,441.68,442.05,437.81,450.65,453.00,453.39,462.36,454.90,469.26,482.83p
A,P_HTHAB,ITC4,:,:,:,:,:,:,:,332.32e,337.46e,342.37e,347.74e,352.52e,353.03e,352.08e,358.18e,356.90e,356.42e,358.00e,364.18e,357.99,360.20,358.60,354.45,366.76,369.54,369.15,372.88,368.33,380.55,396.41p
A,P_HTHAB,ITF1,:,:,:,:,:,:,:,360.26e,366.97e,373.17e,379.83e,387.07e,389.99e,390.57e,397.87e,396.47e,397.18e,401.22e,410.47e,405.66,409.61,408.10,408.11,422.84,428.22,429.53,435.45,424.86,442.32,455.50p
A,P_HTHAB,ITF2,:,:,:,:,:,:,:,317.39e,324.74e,331.37e,338.88e,347.76e,352.76e,355.31e,364.31e,366.06e,369.33e,374.81e,384.71e,391.71,392.95,394.86,387.61,393.27,402.62,410.80,415.35,406.52,416.41,421.70p
A,P_HTHAB,ITF3,:,:,:,:,:,:,:,321.76e,328.40e,334.71e,341.67e,348.88e,352.23e,353.66e,361.98e,363.18e,364.94e,368.33e,376.43e,377.30,381.99,377.38,373.45,381.35,384.90,384.96,390.99,382.15,392.92,400.81p
A,P_HTHAB,ITF4,:,:,:,:,:,:,:,304.71e,311.06e,317.03e,324.03e,331.60e,335.04e,336.29e,344.15e,345.17e,346.77e,350.04e,357.83e,360.21,360.84,359.98,357.16,367.54,373.10,376.62,384.75,379.99,388.79,400.62p
A,P_HTHAB,ITF5,:,:,:,:,:,:,:,275.00e,281.22e,287.45e,294.70e,302.69e,307.36e,310.29e,319.08e,321.08e,323.90e,328.54e,336.97e,338.55,343.50,344.07,344.25,350.86,353.06,352.13,351.49,339.77,338.40,350.54p
A,P_HTHAB,ITF6,:,:,:,:,:,:,:,309.38e,316.86e,324.29e,332.41e,341.54e,347.22e,350.41e,359.32e,360.62e,363.33e,367.94e,376.99e,384.36,384.49,381.23,373.84,384.43,388.19,385.18,388.11,386.39,371.04,380.77p
A,P_HTHAB,ITG1,:,:,:,:,:,:,:,358.47e,366.29e,373.75e,382.26e,391.47e,395.80e,397.26e,406.41e,407.28e,408.89e,412.62e,421.81e,425.93,428.32,424.40,416.65,427.01,430.38,432.68,441.16,433.89,443.11,454.99p
A,P_HTHAB,ITG2,:,:,:,:,:,:,:,399.15e,407.80e,415.90e,425.13e,435.45e,440.07e,441.26e,451.20e,452.23e,454.52e,459.49e,470.34e,465.07,474.84,472.60,471.73,483.26,485.26,479.41,482.15,475.13,483.41,499.37p
A,P_HTHAB,ITH1,:,:,:,:,:,:,:,282.42e,286.44e,289.98e,294.24e,299.09e,299.58e,297.63e,301.53e,299.69e,298.84e,299.84e,304.64e,292.21,296.68,299.74,292.67,309.62,321.48,323.03,324.38,332.72,342.66,355.79p
A,P_HTHAB,ITH2,:,:,:,:,:,:,:,305.26e,308.99e,312.38e,315.97e,319.73e,319.75e,317.95e,322.28e,319.99e,318.75e,319.79e,325.10e,306.68,319.54,325.80,320.93,332.83,336.76,329.81,329.25,323.83,329.97,339.77p
A,P_HTHAB,ITH3,:,:,:,:,:,:,:,299.93e,304.14e,307.92e,311.82e,315.93e,316.71e,315.85e,320.76e,318.87e,318.69e,321.28e,328.12e,322.35,325.92,327.61,327.31,338.67,342.85,343.42,345.71,345.58,357.11,374.07p
A,P_HTHAB,ITH4,:,:,:,:,:,:,:,335.22e,340.83e,346.05e,352.27e,359.48e,362.51e,362.85e,369.70e,368.93e,369.88e,373.90e,382.91e,376.69,386.34,388.44,385.08,395.89,402.97,403.52,404.61,393.32,400.47,418.45p
A,P_HTHAB,ITH5,:,:,:,:,:,:,:,381.03e,387.33e,392.19e,397.64e,403.24e,404.17e,402.82e,408.89e,405.76e,404.01e,405.76e,413.24e,407.58,410.05,410.89,405.48,419.09,422.31,419.10,425.23,427.29,439.27,458.13p
A,P_HTHAB,ITI1,:,:,:,:,:,:,:,377.79e,384.57e,390.98e,397.95e,405.01e,407.43e,407.51e,414.81e,413.23e,413.12e,415.95e,424.71e,417.76,422.69,422.46,421.07,432.39,438.51,439.72,444.77,439.41,452.85,470.76p
A,P_HTHAB,ITI2,:,:,:,:,:,:,:,390.16e,396.29e,402.11e,407.67e,413.48e,415.08e,414.62e,421.32e,418.54e,417.68e,420.04e,428.77e,419.45,431.75,433.27,429.46,442.45,446.68,448.61,456.90,443.42,456.19,473.91p
A,P_HTHAB,ITI3,:,:,:,:,:,:,:,319.88e,325.21e,329.28e,333.71e,338.90e,340.56e,340.26e,345.99e,343.93e,343.70e,346.73e,354.48e,352.77,356.78,357.74,357.40,366.67,372.92,376.33,382.59,376.50,386.82,397.14p
A,P_HTHAB,ITI4,:,:,:,:,:,:,:,431.67e,439.94e,447.34e,455.20e,462.79e,464.60e,463.61e,470.58e,467.20e,465.44e,466.97e,475.00e,470.40,465.57,453.55,443.96,458.27,459.22,461.82,473.79,467.92,483.22,503.37p
A,P_HTHAB,LI,:,:,:,:,:,:,:,150.10d,171.72d,189.94d,187.80d,197.40d,224.44d,228.33d,226.87d,239.62d,249.01d,288.72b,305.68,316.45,324.47,319.48,320.05,328.77,363.52,352.98,373.42,359.89,:,:
A,P_HTHAB,LI00,:,:,:,:,:,:,:,150.10d,171.72d,189.94d,187.80d,197.40d,224.44d,228.33d,226.87d,239.62d,249.01d,288.72b,305.68,316.45,324.47,319.48,320.05,328.77,363.52,352.98,373.42,359.89,:,:
A,P_HTHAB,LT,360.75,369.28,368.41,371.75,375.85,372.15,371.48,362.68,363.06,370.28,366.89,362.65,372.04,379.12,388.42,388.12,385.44,394.73,409.73,421.79,427.70,430.74,433.92,446.69,455.63,459.78,456.96,448.28,447.47,:
A,P_HTHAB,LT01,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,514.72,536.90,551.78,552.59,561.72,559.74,575.58,586.39,594.09,580.98,565.53,562.52,:
A,P_HTHAB,LT02,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,359.16,363.39,373.75,380.90,381.03,385.57,396.37,403.58,405.35,405.84,399.16,399.52,:
A,P_HTHAB,LU,213.35,215.92,223.68,231.28,240.31,244.17,249.26,214.99b,221.05,225.70,237.81,242.31,254.97,260.67,268.34,271.56,270.40,276.95,277.81,280.63,283.05,288.14,290.73b,288.45,298.49,:,:,:,:,:
A,P_HTHAB,LU00,:,:,:,:,:,:,247.46,214.99b,221.05,225.70,237.81,242.31,254.97,260.67,268.34,271.56,270.40,276.95,277.81,280.63,283.05,288.14,290.73b,288.45,298.49,:,:,:,:,:
A,P_HTHAB,LV,290.49,289.16,282.81,283.49,286.66,273.94,271.70,288.02,268.74b,278.90,283.13,291.77,296.05b,302.88,314.32,323.33,315.31,310.70,313.44,314.40,319.13,321.60,319.79,321.25,320.50,330.38,326.73,:,:,:
A,P_HTHAB,LV00,:,:,:,:,:,:,272.70,288.02,268.74b,278.90,283.13,291.77,296.05b,302.88,314.32,323.33,315.31,310.70,313.44,314.40,319.13,321.60,319.79,321.25,320.50,330.38,326.73,:,:,:
A,P_HTHAB,ME,:,:,:,:,:,:,:,:,:,:,:,:,194.21,198.25,197.86,209.78,209.03,203.41,200.14,202.55,213.46,217.11,235.63,255.34,265.11,276.41,272.98,:,:,:
A,P_HTHAB,ME00,:,:,:,:,:,:,:,:,:,:,:,:,194.21,198.25,197.86,209.78,209.03,203.41,200.14,202.55,213.46,217.11,235.63,255.34,265.11,276.41,272.98,:,:,:
A,P_HTHAB,NL,:,:,:,:,:,:,238.03,244.28,251.49,257.53,261.61,264.78,270.75,279.50,279.35,287.02,292.26,296.36,313.27,325.34,331.35,342.50,349.14,353.68,360.33,367.22b,375.45,384.71,389.91,:
A,P_HTHAB,NL11,:,:,:,:,:,:,333.96,351.77,356.74,369.05,380.17,388.88,395.96,403.08,397.53,418.80,425.11,429.52,452.28,469.99,488.99,505.03,513.50,528.57,534.92,535.08b,546.22,558.49,567.49,:
A,P_HTHAB,NL12,:,:,:,:,:,:,166.85,171.63,177.94,184.64,191.29,191.74,195.30,201.64,195.89,200.16,196.42,197.28,202.24,207.56,207.40,213.22,221.78,222.60,227.33,233.37b,237.36,244.05,245.74,:
A,P_HTHAB,NL13,:,:,:,:,:,:,215.41,221.54,224.48,227.90,230.37,229.24,233.30,236.33,229.08,232.91,238.96,240.84,248.21,261.03,261.11,266.58,270.77,277.43,283.57,288.74b,295.79,299.46,308.31,:
A,P_HTHAB,NL21,:,:,:,:,:,:,181.70,184.76,190.16,196.65,199.17,200.64,204.77,211.40,209.45,212.16,213.58,214.41,229.21,236.27,239.84,245.93,252.00,254.37,257.13,262.23b,265.13,275.06,284.38,:
A,P_HTHAB,NL22,:,:,:,:,:,:,228.80,236.51,243.90,249.84,259.21,260.27,265.88,278.25,280.50,286.85,289.82,297.73,314.64,323.80,329.38,339.67,345.35,349.77,354.38,362.82b,371.53,382.21,389.53,:
A,P_HTHAB,NL23,:,:,:,:,:,:,131.15,133.72,133.30,132.97,133.22,131.72,134.96,132.87,126.94,127.27,126.28,129.77,134.60,135.02,132.28,131.47,128.81,123.66,125.44,121.47b,126.49,131.57,133.72,:
A,P_HTHAB,NL31,:,:,:,:,:,:,353.48,366.69,375.21,382.44,387.47,390.14,405.81,422.75,424.17,437.02,451.52,453.12,480.80,502.25,509.49,528.44,537.60,545.87,558.84,572.01b,590.14,605.88,607.39,:
A,P_HTHAB,NL32,:,:,:,:,:,:,311.71,320.09,328.58,337.10,341.41,346.56,353.11,364.70,364.98,375.91,384.42,389.47,416.42,433.37,444.45,459.83,468.60,473.12,477.75,482.43b,487.96,496.64,496.18,:
A,P_HTHAB,NL33,:,:,:,:,:,:,235.36,239.82,248.20,252.86,255.78,259.50,264.24,271.33,272.59,282.18,287.56,290.68,308.67,320.64,325.56,333.79,339.64,344.34,353.15,363.92b,369.44,379.90,386.31,:
A,P_HTHAB,NL34,:,:,:,:,:,:,144.41,142.75,148.11,148.23,146.29,148.09,145.23,154.86,146.37,145.23,145.59,146.28,149.42,147.94,148.09,149.47,155.12,155.74,161.55,162.80b,165.16,166.47,168.10,:
A,P_HTHAB,NL41,:,:,:,:,:,:,167.70,173.15,179.85,183.04,182.06,186.50,190.58,199.17,197.53,200.27,204.11,207.42,216.68,225.75,229.97,240.22,246.22,249.08,254.88,259.29b,265.28,271.64,274.44,:
A,P_HTHAB,NL42,:,:,:,:,:,:,224.41,233.46,240.51,246.72,251.01,252.55,259.54,266.05,270.93,277.70,284.59,287.26,300.13,308.33,315.18,328.16,335.69,340.41,344.83,349.07b,354.09,363.71,373.83,:
A,P_HTHAB,NO,:,:,:,:,:,:,:,:,:,321.78,323.03,340.05,356.30,373.14,384.40,395.49,404.79b,411.39,418.81,423.19,430.62,442.92,445.28b,458.23,473.49,485.78,496.87,508.62,516.33,:
A,P_HTHAB,NO02,:,:,:,:,:,:,:,:,:,271.85,271.01,289.42,305.41,308.83,321.49,334.28,341.20b,359.33,364.29,369.56,374.74,386.58,381.93b,402.14,420.19,423.89,432.68,445.45,460.47,:
A,P_HTHAB,NO06,:,:,:,:,:,:,:,:,:,314.60,322.65,343.82,349.02,370.94,376.73,390.47,384.50b,404.57,409.07,423.47,440.81,449.14,455.27b,467.01,486.35,500.23,514.47,523.36,526.21,:
A,P_HTHAB,NO07,:,:,:,:,:,:,:,:,:,333.40,344.42,363.68,394.20,404.75,420.44,438.48,461.98b,471.80,487.96,494.65,502.21,512.92,508.27b,529.63,553.44,563.73,582.70,597.07,617.77,:
A,P_HTHAB,NO08,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,538.58,544.40,:
A,P_HTHAB,NO09,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,435.46,443.99,:
A,P_HTHAB,NO0A,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,479.23,490.23,:
A,P_HTHAB,PL,221.95,227.57,231.69,235.16,235.76,233.00,227.54,222.25,226.69,230.37,243.38b,229.01b,213.81b,217.92,219.09,216.12,217.47,218.70,221.27,223.38,224.09,230.68,232.81,241.58,237.75,235.77,330.17b,332.63,344.11,:
A,P_HTHAB,PL21,:,:,:,:,:,:,241.75,213.69,223.62,231.30,238.95b,242.25b,219.69b,233.98,226.56,219.76,219.59,226.86,227.69,233.40,234.36,228.77,230.46,243.99,245.59,241.88,338.83b,337.72,350.12,:
A,P_HTHAB,PL22,:,:,:,:,:,:,257.67,248.15,274.58,277.81,267.87b,241.32b,213.62b,225.29,230.37,223.81,229.16,229.52,235.79,236.00,234.49,238.82,244.63,252.55,252.15,245.65,339.67b,343.17,351.81,:
A,P_HTHAB,PL41,:,:,:,:,:,:,181.75,181.69,182.00,198.07,203.54b,212.72b,176.41b,173.28,170.37,168.41,151.84,151.37,145.01,145.80,147.05,159.76,151.65,158.01,161.29,153.69,279.98b,282.68,289.81,:
A,P_HTHAB,PL42,:,:,:,:,:,:,207.55,209.20,208.40,218.19,237.67b,241.11b,214.40b,218.30,223.92,215.47,225.43,239.12,254.35,231.89,242.35,240.72,244.09,248.72,252.07,272.54,308.80b,310.94,320.60,:
A,P_HTHAB,PL43,:,:,:,:,:,:,181.16,177.14,172.49,169.44,190.48b,189.00b,189.66b,187.24,181.85,181.52,182.70,188.39,205.53,196.44,202.56,206.84,202.23,205.37,204.28,203.14,222.08b,221.19,231.10,:
A,P_HTHAB,PL51,:,:,:,:,:,:,255.32,232.31,235.91,236.62,245.39b,226.47b,211.13b,211.18,215.18,215.45,199.29,202.13,220.44,214.71,217.35,226.01,228.15,233.72,222.14,213.74,348.98b,354.66,370.38,:
A,P_HTHAB,PL52,:,:,:,:,:,:,165.15,165.33,173.79,175.99,180.76b,179.95b,170.56b,176.23,183.35,183.76,195.69,201.61,191.61,195.79,195.81,195.40,203.83,214.37,213.21,200.23,244.77b,241.08,248.49,:
A,P_HTHAB,PL61,:,:,:,:,:,:,179.47,177.73,183.25,184.54,197.42b,197.66b,193.01b,203.55,206.70,196.66,212.05,206.67,212.07,215.82,217.29,224.51,233.20,247.08,249.93,252.58,282.24b,282.57,290.92,:
A,P_HTHAB,PL62,:,:,:,:,:,:,151.67,147.53,144.68,158.42,182.41b,174.06b,179.54b,187.71,183.45,178.89,183.99,188.44,198.96,199.15,208.07,208.54,210.57,218.87,214.04,200.44,241.41b,241.69,248.61,:
A,P_HTHAB,PL63,:,:,:,:,:,:,240.09,224.18,237.30,238.33,264.88b,244.58b,204.28b,212.19,208.40,207.02,213.81,202.07,191.13,199.09,200.03,216.69,226.09,237.83,238.04,235.61,329.74b,333.94,349.97,:
A,P_HTHAB,PL71,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,253.76,276.42,268.70,281.88,269.64,264.06,385.43b,384.77,401.47,:
A,P_HTHAB,PL72,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,222.66,229.43,234.23,246.91,241.18,237.16,284.26b,284.28,296.96,:
A,P_HTHAB,PL81,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,247.52,243.90,250.61,254.63,250.72,249.31,348.34b,350.73,360.02,:
A,P_HTHAB,PL82,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,206.09,208.50,214.36,217.79,223.18,221.67,253.87b,257.92,267.33,:
A,P_HTHAB,PL84,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,253.55,253.28,259.42,274.45,255.99,266.85,363.42b,365.83,379.16,:
A,P_HTHAB,PL91,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,588.80b,595.49,618.43,:
A,P_HTHAB,PL92,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,204.25b,205.53,205.07,:
A,P_HTHAB,PT,280.90,282.54,284.33,288.57,292.57,297.70,302.38,307.72,312.73,316.11,321.58,328.28,336.48,343.40,352.06,361.39,372.12,384.67,398.33,410.12,426.07,442.61,461.40,479.79,497.47,515.04,532.20,548.78,562.04,:
A,P_HTHAB,PT11,:,:,:,:,:,:,264.20,273.25,278.31,284.15,291.08,299.44,307.92,316.43,325.63,335.86,348.83,364.53,379.06,387.27,408.16,424.75,447.63,469.04,490.03,511.33,531.76,551.35,570.60,:
A,P_HTHAB,PT15,:,:,:,:,:,:,213.86,223.01,239.77,245.00,253.64,263.66,274.09,278.76,284.24,288.35,295.97,304.97,318.91,327.22,338.31,350.97,364.95,379.90,390.20,405.93,419.03,431.32,430.69,:
A,P_HTHAB,PT16,:,:,:,:,:,:,249.54,257.25,261.57,262.25,272.76,278.93,286.54,293.97,304.11,313.67,325.67,340.17,354.75,370.05,384.58,403.29,419.70,437.53,458.52,478.34,500.38,520.71,533.92,:
