freq,sex,isced97,unit,geo,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
A,F,ED4G,NR,BE,:,:,:,:,:,:,148,136,130,113,105,131,117,133,133
A,F,ED4G,NR,BE1,:,:,:,73,:,:,66,66,65,64,54,58,44,42,42
A,F,ED4G,NR,BE10,:,:,:,73,:,:,66,66,65,64,54,58,44,42,42
A,F,ED4G,NR,BE2,:,:,:,18,:,:,8,8,5,11,9,23,20,18,31
A,F,ED4G,NR,BE21,:,:,:,11,:,:,4,4,4,8,3,8,11,10,17
A,F,ED4G,NR,BE22,:,:,:,:z,:,:,:z,:z,:z,:z,:z,:z,:z,:z,:z
A,F,ED4G,NR,BE23,:,:,:,7,:,:,4,4,1,3,6,15,9,8,14
A,F,ED4G,NR,BE24,:,:,:,:z,:,:,:z,:z,:z,:z,:z,:z,:z,:z,:z
A,F,ED4G,NR,BE25,:,:,:,:z,:,:,:z,:z,:z,:z,:z,:z,:z,:z,:z
A,F,ED4G,NR,BE3,:,:,:,91,:,:,74,74,60,38,42,50,53,73,60
A,F,ED4G,NR,BE31,:,:,:,9,:,:,10,10,8,5,5,3,4,5,4
A,F,ED4G,NR,BE32,:,:,:,9,:,:,10,10,10,4,4,8,11,15,10
A,F,ED4G,NR,BE33,:,:,:,37,:,:,39,39,19,13,21,27,25,35,32
A,F,ED4G,NR,BE34,:,:,:,:z,:,:,:z,:z,:z,:z,:z,:z,:z,:z,:z
A,F,ED4G,NR,BE35,:,:,:,36,:,:,15,15,23,16,12,12,13,18,14
A,F,ED4G,NR,CH,:,:,:,:,:,:,:,:,:,3676,4059,4373,5072,5153,5073
A,F,ED4G,NR,CH0,:,:,:,:,:,:,:,:,:,3676,4059,4373,5072,5153,5073
A,F,ED4G,NR,CH01,:,:,:,:,:,:,:,:,:,:,:,:,:,919,881
A,F,ED4G,NR,CH02,:,:,:,:,:,:,:,:,:,:,:,:,:,1160,1219
A,F,ED4G,NR,CH03,:,:,:,:,:,:,:,:,:,:,:,:,:,495,457
A,F,ED4G,NR,CH04,:,:,:,:,:,:,:,:,:,:,:,:,:,1063,984
A,F,ED4G,NR,CH05,:,:,:,:,:,:,:,:,:,:,:,:,:,834,875
A,F,ED4G,NR,CH06,:,:,:,:,:,:,:,:,:,:,:,:,:,485,495
A,F,ED4G,NR,CH07,:,:,:,:,:,:,:,:,:,:,:,:,:,197,162
A,F,ED4G,NR,CZ,:,:,:,:,:,:,17236,18435,16721,19910,20388,18453,21189,23519,27685
A,F,ED4G,NR,CZ0,:,:,:,:,:,:,17236,18435,16721,19910,20388,18453,21189,23519,27685
A,F,ED4G,NR,CZ01,:,:,:,:,:,:,6651,7114,6451,7683,7867,7121,8167,9064,9385
A,F,ED4G,NR,CZ02,:,:,:,:,:,:,:z,:z,:z,:z,:z,:z,25,29,189
A,F,ED4G,NR,CZ03,:,:,:,:,:,:,765,818,742,884,906,820,939,1043,3789
A,F,ED4G,NR,CZ04,:,:,:,:,:,:,1770,1894,1718,2045,2094,1895,2174,2413,2362
A,F,ED4G,NR,CZ05,:,:,:,:,:,:,1333,1427,1294,1541,1577,1428,1638,1818,1878
A,F,ED4G,NR,CZ06,:,:,:,:,:,:,3654,3907,3544,4220,4322,3911,4486,4979,5130
A,F,ED4G,NR,CZ07,:,:,:,:,:,:,896,958,869,1035,1059,959,1100,1221,1527
A,F,ED4G,NR,CZ08,:,:,:,:,:,:,2167,2317,2102,2502,2563,2319,2660,2952,3425
A,F,ED4G,NR,DE,:,:,:,:,:,:,38966,40855,41953,41326,40150,39769,64049,63406,36418
A,F,ED4G,NR,DE1,:,:,:,:,:,:,2276,2467,2513,2498,2461,2442,7507,7765,2798
A,F,ED4G,NR,DE2,:,:,:,:,:,:,9271,6083,6162,6236,6288,6391,7352,7581,7432
A,F,ED4G,NR,DE3,:,:,:,:,:,:,2669,3272,3478,3546,3438,3129,4150,4009,2977
A,F,ED4G,NR,DE30,:,:,:,:,:,:,2669,3272,3478,3546,3438,3129,4150,4009,2977
A,F,ED4G,NR,DE4,:,:,:,:,:,:,949,1103,1135,1093,1036,915,866,774,628
A,F,ED4G,NR,DE5,:,:,:,:,:,:,436,509,557,521,461,601,639,426,438
A,F,ED4G,NR,DE50,:,:,:,:,:,:,436,509,557,521,461,601,639,426,438
A,F,ED4G,NR,DE6,:,:,:,:,:,:,802,1107,576,1023,1111,1102,1224,1272,1139
A,F,ED4G,NR,DE60,:,:,:,:,:,:,802,1107,576,1023,1111,1102,1224,1272,1139
A,F,ED4G,NR,DE7,:,:,:,:,:,:,3798,3570,3805,3260,2945,2843,3076,2964,2902
A,F,ED4G,NR,DE8,:,:,:,:,:,:,341,662,612,668,554,675,640,532,439
A,F,ED4G,NR,DE80,:,:,:,:,:,:,341,662,612,668,554,675,640,532,439
A,F,ED4G,NR,DE9,:,:,:,:,:,:,2735,3766,3819,3686,3651,1190,1221,1194,1805
A,F,ED4G,NR,DEA,:,:,:,:,:,:,10658,12092,12325,11826,11366,13855,23953,24220,10051
A,F,ED4G,NR,DEB,:,:,:,:,:,:,646,1353,1939,2017,1983,2137,6629,6473,2282
A,F,ED4G,NR,DEC,:,:,:,:,:,:,941,153,158,162,153,144,152,141,182
A,F,ED4G,NR,DEC0,:,:,:,:,:,:,941,153,158,162,153,144,152,141,182
A,F,ED4G,NR,DED,:,:,:,:,:,:,1786,2132,2264,2287,2177,1858,1932,1702,1461
A,F,ED4G,NR,DEE,:,:,:,:,:,:,653,1036,1091,1017,997,921,954,767,608
A,F,ED4G,NR,DEF,:,:,:,:,:,:,505,842,845,846,804,843,2667,2685,1018
A,F,ED4G,NR,DEF0,:,:,:,:,:,:,505,842,845,846,804,843,2667,2685,1018
A,F,ED4G,NR,DEG,:,:,:,:,:,:,500,707,674,640,724,723,1087,901,258
A,F,ED4G,NR,DEG0,:,:,:,:,:,:,500,707,674,640,724,723,1087,901,258
A,F,ED4G,NR,DK,:,:,:,:,:,:,210,285,:u,400,363,310,241,253,279
A,F,ED4G,NR,DK0,:,:,:,:,:,:,210,285,:u,400,363,310,241,253,279
A,F,ED4G,NR,DK01,:,:,:,:,:,:,:,:,:u,93,88,60,70,65,64
A,F,ED4G,NR,DK02,:,:,:,:,:,:,:,:,:u,30,23,14,:z,:z,:
A,F,ED4G,NR,DK03,:,:,:,:,:,:,:,:,:u,84,76,68,59,61,56
A,F,ED4G,NR,DK04,:,:,:,:,:,:,:,:,:u,96,88,91,75,78,117
A,F,ED4G,NR,DK05,:,:,:,:,:,:,:,:,:u,97,88,77,37,49,42
A,F,ED4G,NR,EE,:,:,:,:,:,:,:,:,:,:,:,:z,:,:,:
A,F,ED4G,NR,EE0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:
A,F,ED4G,NR,EE00,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:
A,F,ED4G,NR,EL,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL1,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL11,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL12,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL13,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL14,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL2,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL21,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL22,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL23,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL24,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL25,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL3,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL30,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL4,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL41,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL42,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,EL43,:,:,:,:,:,:,:,:,:z,:,:z,:,:,:,:z
A,F,ED4G,NR,FI1,:,:,:,:,:,:,:,:,:,:,:,:,11491,:,:
A,F,ED4G,NR,FI19,:,:,:,:,:,:,:,:,:,:,:,:,2516,:,:
A,F,ED4G,NR,FI1D,:,:,:,:,:,:,:,:,:,:,:,:,2161,:,:
A,F,ED4G,NR,FI2,:,:,:,:,:,:,:,:,:,:,:,:,13,:,:
A,F,ED4G,NR,FI20,:,:,:,:,:,:,:,:,:,:,:,:,13,:,:
A,F,ED4G,NR,FR,:,:,:,:,:,:,10357,10952,10610,10028,9614,9506,9735,9276,9388
A,F,ED4G,NR,FR1,:,:,:,:,:,:,2480,2422,2475,2336,2206,2218,2208,2235,2208
A,F,ED4G,NR,FR10,:,:,:,:,:,:,2480,2422,2475,2336,2206,2218,2208,2235,2208
A,F,ED4G,NR,FR2,:,:,:,:,:,:,1048,1059,990,1013,889,880,943,901,853
A,F,ED4G,NR,FR21,:,:,:,:,:,:,164,139,134,145,114,125,135,145,130
A,F,ED4G,NR,FR22,:,:,:,:,:,:,80,84,58,119,100,75,161,145,135
A,F,ED4G,NR,FR23,:,:,:,:,:,:,165,180,181,164,139,140,150,94,117
A,F,ED4G,NR,FR24,:,:,:,:,:,:,387,361,299,294,275,256,250,255,215
A,F,ED4G,NR,FR25,:,:,:,:,:,:,81,98,90,76,88,109,92,113,86
A,F,ED4G,NR,FR26,:,:,:,:,:,:,171,197,228,215,173,175,155,149,170
A,F,ED4G,NR,FR3,:,:,:,:,:,:,787,883,883,901,767,664,807,723,685
A,F,ED4G,NR,FR30,:,:,:,:,:,:,787,883,883,901,767,664,807,723,685
A,F,ED4G,NR,FR4,:,:,:,:,:,:,776,657,606,580,537,465,579,543,540
A,F,ED4G,NR,FR41,:,:,:,:,:,:,437,363,340,305,264,257,293,272,293
A,F,ED4G,NR,FR42,:,:,:,:,:,:,283,254,232,253,248,188,262,248,222
A,F,ED4G,NR,FR43,:,:,:,:,:,:,56,40,34,22,25,20,24,23,25
A,F,ED4G,NR,FR5,:,:,:,:,:,:,1208,1214,1186,1129,1061,1048,978,907,930
A,F,ED4G,NR,FR51,:,:,:,:,:,:,627,642,643,608,593,550,569,543,500
A,F,ED4G,NR,FR52,:,:,:,:,:,:,309,320,322,271,254,286,273,273,309
A,F,ED4G,NR,FR53,:,:,:,:,:,:,272,252,221,250,214,212,136,91,121
A,F,ED4G,NR,FR6,:,:,:,:,:,:,1334,1321,1240,1081,1198,1223,1202,1226,1048
A,F,ED4G,NR,FR61,:,:,:,:,:,:,550,504,517,479,611,578,590,607,474
A,F,ED4G,NR,FR62,:,:,:,:,:,:,641,729,565,475,452,482,446,455,429
A,F,ED4G,NR,FR63,:,:,:,:,:,:,143,88,158,127,135,163,166,164,145
A,F,ED4G,NR,FR7,:,:,:,:,:,:,1337,1383,1293,1168,1147,1219,1185,1209,1382
A,F,ED4G,NR,FR71,:,:,:,:,:,:,1235,1287,1240,1096,1083,1145,1085,1109,1081
A,F,ED4G,NR,FR72,:,:,:,:,:,:,102,96,53,72,64,74,100,100,301
A,F,ED4G,NR,FR8,:,:,:,:,:,:,1387,1406,1369,1283,1276,1326,1373,1315,1310
A,F,ED4G,NR,FR81,:,:,:,:,:,:,283,292,306,332,320,342,414,333,414
A,F,ED4G,NR,FR82,:,:,:,:,:,:,1028,973,950,866,854,908,872,891,830
A,F,ED4G,NR,FR83,:,:,:,:,:,:,76,141,113,85,102,76,87,91,66
A,F,ED4G,NR,FR9,:,:,:,:,:,:,487,607,568,537,533,463,460,217,432
A,F,ED4G,NR,FR91,:,:,:,:,:,:,184,219,174,172,195,85,93,60,91
A,F,ED4G,NR,FR92,:,:,:,:,:,:,110,172,138,78,104,134,121,25,170
A,F,ED4G,NR,FR93,:,:,:,:,:,:,87,98,71,100,84,75,105,93,111
A,F,ED4G,NR,FR94,:,:,:,:,:,:,106,118,185,187,150,169,141,39,60
A,F,ED4G,NR,HR04,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,HU,:,:,:,:,:,:,:,:,:,:,:z,:,:,:,:
A,F,ED4G,NR,IS,:,:,:,:,:,:,:,:,:,:,:n,:n,:n,:n,:n
A,F,ED4G,NR,IS0,:,:,:,:,:,:,:,:,:,:,0,0,0,:n,:n
A,F,ED4G,NR,IS00,:,:,:,:,:,:,:,:,:,:,0,0,0,:n,:n
A,F,ED4G,NR,IT,:,:,:,:,:,:,:,:,:,:,:,:,:z,:,:z
A,F,ED4G,NR,ITC,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITC1,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITC2,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITC3,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITC4,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITF,:,:,:n,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITF1,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITF2,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITF3,:n,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITF4,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITF5,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITF6,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITG,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITG1,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITG2,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITH,:n,:n,:n,:,:n,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITH1,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITH2,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITH3,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITH4,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITH5,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITI,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITI1,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITI2,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITI3,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,ITI4,:,:,:,:,:,:,:,:,:,:n,:z,:,:z,:,:z
A,F,ED4G,NR,LI,:,:,:,:,:,:,:,:,:,:,40,52,53,54,:
A,F,ED4G,NR,LI0,:,:,:,:,:,:,:,:,:,:,40,52,53,54,:
A,F,ED4G,NR,LI00,:,:,:,:,:,:,:,:,:,:,40,52,53,54,:
A,F,ED4G,NR,LU,:,:,:,:,:,:,:,:,:,:,:,:z,:,:n,:
A,F,ED4G,NR,LU0,:,:,:,:,:,:,:,:,:,:,:,0,:,:n,:
A,F,ED4G,NR,LU00,:,:,:,:,:,:,:,:,:,:,:,0,:,:n,:
A,F,ED4G,NR,MT,:,:,:,:,:,:,43,121,:z,:z,:z,:z,222,227,51
A,F,ED4G,NR,MT0,:,:,:,:,:,:,43,121,0,0,0,0,222,227,51
A,F,ED4G,NR,MT00,:,:,:,:,:,:,43,121,0,0,0,0,222,227,51
A,F,ED4G,NR,NO,:,:,:,:,:,:,:,:,316,354,390,401,357,328,320
A,F,ED4G,NR,NO0,:,:,:,:,:,:,:,:,316,354,390,401,357,328,320
A,F,ED4G,NR,NO01,:,:,:,:,:,:,:,:,21,32,28,30,46,39,34
A,F,ED4G,NR,NO02,:,:,:,:,:,:,:,:,6,13,15,11,:z,:z,:z
A,F,ED4G,NR,NO03,:,:,:,:,:,:,:,:,50,38,51,69,49,53,37
A,F,ED4G,NR,NO04,:,:,:,:,:,:,:,:,103,149,145,122,119,119,129
A,F,ED4G,NR,NO05,:,:,:,:,:,:,:,:,67,42,50,42,50,39,37
A,F,ED4G,NR,NO06,:,:,:,:,:,:,:,:,47,44,48,72,51,39,39
A,F,ED4G,NR,NO07,:,:,:,:,:,:,:,:,22,36,53,53,41,39,44
A,F,ED4G,NR,PT,:,:,:z,:,:,:,:,:,:,:,:,:,:,:,:
A,F,ED4G,NR,SE,:,:,:,:,1074,:,1015,1130,:u,1119,994,1249,1416,1434,1424
A,F,ED4G,NR,SE1,:,:,:,:,399,:,412,473,:u,451,347,514,589,546,648
A,F,ED4G,NR,SE11,:,:,:,:,194,:,243,235,:u,223,178,192,289,250,253
A,F,ED4G,NR,SE12,:,:,:,:,205,:,169,238,:u,228,169,322,300,296,395
A,F,ED4G,NR,SE2,:,:,:,:,474,:,411,419,:u,448,398,406,450,446,504
A,F,ED4G,NR,SE21,:,:,:,:,62,:,69,61,:u,61,48,66,92,93,126
A,F,ED4G,NR,SE22,:,:,:,:,177,:,148,137,:u,154,162,101,115,111,123
A,F,ED4G,NR,SE23,:,:,:,:,235,:,194,221,:u,233,188,239,243,242,255
A,F,ED4G,NR,SE3,:,:,:,:,201,:,192,238,:u,220,249,329,377,442,272
A,F,ED4G,NR,SE31,:,:,:,:,61,:,62,95,:u,71,96,124,113,136,132
A,F,ED4G,NR,SE32,:,:,:,:,35,:,26,23,:u,37,49,51,43,55,44
A,F,ED4G,NR,SE33,:,:,:,:,105,:,104,120,:u,112,104,154,221,251,96
A,F,ED4G,NR,SI,:,:,:,:,:,:,999,1085,1169,1041,968,835,854,818,548
A,F,ED4G,NR,SI0,:,:,:,:,:,:,999,1085,1169,1041,968,835,854,818,548
A,F,ED4G,NR,SI01,:,:,:,:,:,:,:,:,:,433,432,389,326,318,285
A,F,ED4G,NR,SI02,:,:,:,:,:,:,:,:,:,608,536,446,528,500,263
A,F,ED4G,NR,SK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,SK0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,SK01,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,SK02,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,SK03,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,SK04,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR10,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR21,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR22,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR31,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR32,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR33,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR41,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR42,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR51,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR52,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR61,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR62,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR63,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR7,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR71,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR72,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR81,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR82,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR83,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR9,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TR90,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TRA,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TRA1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TRA2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TRB,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TRB1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TRB2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TRC,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TRC1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TRC2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,TRC3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:z
A,F,ED4G,NR,UK,:,:,:,:,:,:,:,:,:u,27528,24280,24408,29297,:,:
A,F,ED4G,NR,UKC,:,:,:,:,:,:,:,:,:u,1344,1398,1223,2113,:,:
A,F,ED4G,NR,UKD,:,:,:,:,:,:,:,:,:u,3077,2931,2714,4250,:,:
A,F,ED4G,NR,UKE,:,:,:,:,:,:,:,:,:u,2261,2112,1922,2896,:,:
A,F,ED4G,NR,UKF,:,:,:,:,:,:,:,:,:u,1514,1580,1523,2503,:,:
A,F,ED4G,NR,UKG,:,:,:,:,:,:,:,:,:u,2996,2341,2685,4092,:,:
A,F,ED4G,NR,UKH,:,:,:,:,:,:,:,:,:u,1890,1600,1602,2558,:,:
A,F,ED4G,NR,UKI,:,:,:,:,:,:,:,:,:u,5020,4071,4186,5476,:,:
A,F,ED4G,NR,UKJ,:,:,:,:,:,:,:,:,:u,2879,2303,2560,4407,:,:
A,F,ED4G,NR,UKK,:,:,:,:,:,:,:,:,:u,1934,1861,1936,3335,:,:
A,F,ED4G,NR,UKL,:,:,:,:,:,:,:,:,:u,1317,1214,1202,2801,:,:
A,F,ED4G,NR,UKM,:,:,:,:,:,:,:,:,:u,2304,2119,2126,3186,:,:
A,F,ED4G,NR,UKN,:,:,:,:,:,:,:,:,:u,816,688,698,492,:,:
A,F,ED4G,NR,UKN0,:,:,:,:,:,:,:,:,:u,816,688,698,492,:,:
A,F,ED4VPV,NR,AT,:,:,:,:,:,:,43097,44384,47895,41700,44199,41115,41529,41731,41900
A,F,ED4VPV,NR,AT1,:,:,:,13049,:,:,16991,17945,18849,16781,17997,16226,15891,15439,15110
A,F,ED4VPV,NR,AT11,:,:,:,1212,:,:,1378,1547,1531,1403,1580,1556,1533,1572,1682
A,F,ED4VPV,NR,AT12,:,:,:,5697,:,:,7203,7408,8125,7541,7938,7754,7740,7581,7294
A,F,ED4VPV,NR,AT13,:,:,:,6140,:,:,8410,8990,9193,7837,8479,6916,6618,6286,6134
A,F,ED4VPV,NR,AT2,:,:,:,7093,:,:,9716,9679,10828,8942,9705,9623,10017,10236,10171
A,F,ED4VPV,NR,AT21,:,:,:,2789,:,:,3926,3897,4252,3454,3747,3810,3929,3874,4023
A,F,ED4VPV,NR,AT22,:,:,:,4304,:,:,5790,5782,6576,5488,5958,5813,6088,6362,6148
A,F,ED4VPV,NR,AT3,:,:,:,12280,:,:,16390,16760,18218,15977,16497,15266,15621,16056,16619
A,F,ED4VPV,NR,AT31,:,:,:,6165,:,:,8107,8135,8964,8048,8162,7693,7804,7927,8138
A,F,ED4VPV,NR,AT32,:,:,:,2245,:,:,2884,3044,3341,2863,3036,2805,2878,2983,3166
A,F,ED4VPV,NR,AT33,:,:,:,2534,:,:,3518,3643,4134,3380,3502,3128,3278,3369,3515
A,F,ED4VPV,NR,AT34,:,:,:,1336,:,:,1881,1938,1779,1686,1797,1640,1662,1777,1801
A,F,ED4VPV,NR,BE,:,:,:,:,:,:,28086,26729,31472,36109,36243,37722,35586,37365,35954
A,F,ED4VPV,NR,BE1,:,:,:,10696,:,:,1751,1752,2150,3935,4842,4704,3889,4772,4604
A,F,ED4VPV,NR,BE10,:,:,:,10696,:,:,1751,1752,2150,3935,4842,4704,3889,4772,4604
A,F,ED4VPV,NR,BE2,:,:,:,9315,:,:,20398,20457,22672,22833,22602,23297,20598,20898,19836
A,F,ED4VPV,NR,BE21,:,:,:,2833,:,:,4631,4659,4944,5092,5227,5391,4637,4969,4587
A,F,ED4VPV,NR,BE22,:,:,:,1332,:,:,4224,4227,4755,5036,4415,4545,4442,4447,4180
A,F,ED4VPV,NR,BE23,:,:,:,2098,:,:,4131,4135,4005,4123,3850,4083,3609,3997,3941
A,F,ED4VPV,NR,BE24,:,:,:,861,:,:,1632,1643,2044,2154,3425,3470,2783,1991,2005
A,F,ED4VPV,NR,BE25,:,:,:,2191,:,:,5780,5793,6924,6428,5685,5808,5127,5494,5123
A,F,ED4VPV,NR,BE3,:,:,:,5242,:,:,5937,5937,6650,9341,8799,9721,11099,11695,11514
A,F,ED4VPV,NR,BE31,:,:,:,164,:,:,335,335,370,740,660,790,914,899,862
A,F,ED4VPV,NR,BE32,:,:,:,2634,:,:,2513,2513,2868,3484,3340,3541,3998,4106,4084
A,F,ED4VPV,NR,BE33,:,:,:,1275,:,:,1554,1554,1769,2784,2570,2978,3402,3722,3668
A,F,ED4VPV,NR,BE34,:,:,:,351,:,:,464,464,442,657,585,660,766,813,766
A,F,ED4VPV,NR,BE35,:,:,:,818,:,:,1071,1071,1201,1676,1644,1752,2019,2155,2134
